Temperature 2m January,Temperature 2m February,Temperature 2m March,Temperature 2m April,Temperature 2m May,Temperature 2m June,Temperature 2m July,Temperature 2m August,Temperature 2m September,Temperature 2m October,Temperature 2m November,Temperature 2m December,Forecast Albedo January,Forecast Albedo February,Forecast Albedo March,Forecast Albedo April,Forecast Albedo May,Forecast Albedo June,Forecast Albedo July,Forecast Albedo August,Forecast Albedo September,Forecast Albedo October,Forecast Albedo November,Forecast Albedo December,Snow Density January,Snow Density February,Snow Density March,Snow Density April,Snow Density May,Snow Density June,Snow Density July,Snow Density August,Snow Density September,Snow Density October,Snow Density November,Snow Density December,Snow Depth January,Snow Depth February,Snow Depth March,Snow Depth April,Snow Depth May,Snow Depth June,Snow Depth July,Snow Depth August,Snow Depth September,Snow Depth October,Snow Depth November,Snow Depth December,Snowfall January,Snowfall February,Snowfall March,Snowfall April,Snowfall May,Snowfall June,Snowfall July,Snowfall August,Snowfall September,Snowfall October,Snowfall November,Snowfall December,Snowmelt January,Snowmelt February,Snowmelt March,Snowmelt April,Snowmelt May,Snowmelt June,Snowmelt July,Snowmelt August,Snowmelt September,Snowmelt October,Snowmelt November,Snowmelt December,Latent Heat Flux January,Latent Heat Flux February,Latent Heat Flux March,Latent Heat Flux April,Latent Heat Flux May,Latent Heat Flux June,Latent Heat Flux July,Latent Heat Flux August,Latent Heat Flux September,Latent Heat Flux October,Latent Heat Flux November,Latent Heat Flux December,Net Solar Radiation January,Net Solar Radiation February,Net Solar Radiation March,Net Solar Radiation April,Net Solar Radiation May,Net Solar Radiation June,Net Solar Radiation July,Net Solar Radiation August,Net Solar Radiation September,Net Solar Radiation October,Net Solar Radiation November,Net Solar Radiation December,Surface Pressure January,Surface Pressure February,Surface Pressure March,Surface Pressure April,Surface Pressure May,Surface Pressure June,Surface Pressure July,Surface Pressure August,Surface Pressure September,Surface Pressure October,Surface Pressure November,Surface Pressure December,Sensitive Heat Flux January,Sensitive Heat Flux February,Sensitive Heat Flux March,Sensitive Heat Flux April,Sensitive Heat Flux May,Sensitive Heat Flux June,Sensitive Heat Flux July,Sensitive Heat Flux August,Sensitive Heat Flux September,Sensitive Heat Flux October,Sensitive Heat Flux November,Sensitive Heat Flux December,Downward Solar Radiation January,Downward Solar Radiation February,Downward Solar Radiation March,Downward Solar Radiation April,Downward Solar Radiation May,Downward Solar Radiation June,Downward Solar Radiation July,Downward Solar Radiation August,Downward Solar Radiation September,Downward Solar Radiation October,Downward Solar Radiation November,Downward Solar Radiation December,Downward Thermal Radiation January,Downward Thermal Radiation February,Downward Thermal Radiation March,Downward Thermal Radiation April,Downward Thermal Radiation May,Downward Thermal Radiation June,Downward Thermal Radiation July,Downward Thermal Radiation August,Downward Thermal Radiation September,Downward Thermal Radiation October,Downward Thermal Radiation November,Downward Thermal Radiation December,Temperature of Snow January,Temperature of Snow February,Temperature of Snow March,Temperature of Snow April,Temperature of Snow May,Temperature of Snow June,Temperature of Snow July,Temperature of Snow August,Temperature of Snow September,Temperature of Snow October,Temperature of Snow November,Temperature of Snow December,Total Precipitation January,Total Precipitation February,Total Precipitation March,Total Precipitation April,Total Precipitation May,Total Precipitation June,Total Precipitation July,Total Precipitation August,Total Precipitation September,Total Precipitation October,Total Precipitation November,Total Precipitation December
0.00297696568406422,0.00501310915833281,0.00152375928167688,0.00076030179130874,0.00318105971627551,0.00842392865326208,0.00811817562263343,0.000597371493004414,0.00126880305173984,0.000572427357594074,0.00607851318033053,0.00230877339358935,0.00525022128331256,0.00244202539879779,0.00180321189990727,0.00507628168244822,0.00121340687915009,0.00118700500182963,0.00757277836988509,0.0117169450345573,0.00126028124674039,0.0130638283174367,0.00296844974535561,0.00874340128402162,0.00943994020335432,0.00379275835391564,0.000215400229933133,0.000296230140024556,0.000584247612864233,0.00432166809478059,0.00768808944996057,0.00228297475656592,0.0015043815999575,0.000759698584736851,0.0166372623390878,0.0111184466002912,0.00120425062559742,0.00111274548642528,0.00125107825382976,0.00112819712768573,0.000962340749262056,0.00117236289190166,0.0012313429086296,0.00134759538795182,0.00138544601127318,0.00138608387620886,0.00116647927080239,0.00141538431303238,0.000620619422304178,0.000609651633538832,0.000302736739460999,0.00126402725107119,0.000515865970130192,0.00214813937387069,0.00376236696543941,0.000646391755868481,0.000687394578086734,0.00853623100932965,0.00323329779080564,0.00200729351044971,5.45549794702949E-06,-7.59190075985683E-07,0.00153920952036327,0.00141287448955937,0.000874922585324092,0.00561570551560503,0.00122425090800334,0.000338398494249975,0.00301751076778804,0.00107992365424363,0.00153686952877457,0.000382558369660896,3.35701229057128E-05,0.000198441226214477,3.73501580446245E-05,8.24747794849007E-05,0.000278016656974112,0.00505524914237622,0.00772044769568046,0.0121034500362093,0.00269026633675122,0.00867065853024857,0.000362578732210364,0.000191364328901389,0.00100393334845682,0.000872382448403788,0.00122193248263216,0.00422119353861111,0.000516850322457393,0.000732388904366621,0.00575339245989573,0.000672670679379289,0.00250938736872604,0.00306639557042849,0.00107265584774279,0.000839815453603018,0.00135674932977992,0.00107847033152737,0.00221126918561765,0.00446426422125633,0.00133862630535568,0.00131283488106017,0.00337418222595256,0.00192955788986942,0.0018216022495674,0.00220579856283531,0.000980995282265215,0.00150523003853393,0.0072685502554438,0.00340156167237011,0.0343068759360372,0.014379585560798,0.0163983543772621,0.0151059494864103,0.000759024030692015,0.00317838789612632,0.00042757493575675,0.00268008004191497,0.00295615048914746,0.0130503376927992,0.00560217914362372,0.00507058046656395,0.00174795642648068,0.00113414978671824,0.00286409950946889,0.000900131895813169,0.00347610655919065,0.00385584080466191,0.00176856011709579,0.0040828841241875,0.00489787683508054,0.0208113307555456,0.000960971073923003,0.000223042255227479,0.000461831065624491,0.00195324166180704,0.00272374991245397,0.00100667227191399,0.000791910967529416,0.00254485593055934,0.000739024046649492,0.00322054053632746,0.000271530770728801,0.00173596291876408,0.00227009236602128,0.00157731389106555,0.00379493014094414,0.00264328274807073,0.000928866637591322,0.000383757221271641,0.00161364220685712,0.00322542475892934,0.00241885105109641,0.000887657697083613,0.00298238086521152,0.00169018361600041,0.00106026102845476,0.000350484663664924,0.00043977382931889,0.00299757163868635,0.00118700084044568,0.0016381713140528,0.00142625425160738,0.000662230731303659,0.000442759452803418,0.00107247084097366,0.00169678663819447,0.00151325479831661
