,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.3936529954274495,0.013796193748998624,0.009144147237141928,0.0006911159107175696,10,{'n_estimators': 10},-0.14272261086271798,-0.1419635541440648,-0.15035730865127298,-0.14501449121935192,0.0037906301462652834,4
1,0.7626168727874756,0.008027997966210539,0.01583973566691081,0.0020404369617808295,20,{'n_estimators': 20},-0.14128309150397197,-0.14202459578463902,-0.1478065848979984,-0.14370475739553645,0.0029161845842957967,3
2,1.909071922302246,0.038769962370800395,0.03249764442443848,0.0006858824755378974,50,{'n_estimators': 50},-0.1403821040661923,-0.14175832992832432,-0.1477557317641391,-0.1432987219195519,0.0032012707864180574,2
3,3.6042088667551675,0.4933812866463953,0.05781205495198568,0.008224313956678747,100,{'n_estimators': 100},-0.14030862577912012,-0.14181491930551532,-0.14760897873534384,-0.14324417460665975,0.00314704796682523,1
